Museum.Name,Legal.Name,Museum.Type,State..Administrative.Location.,Region.Code..AAM.,Is.Museum,Tax.Year,Annual.Revenue
TROY HALL OF FAME,TROY HALL OF FAME INC,HISTORY MUSEUM,OH,4,TRUE,2013,0
TROY HISTORICAL SOCIETY,TROY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,295044
TROY MUSEUM,TROY MUSEUM CORPORATION,GENERAL MUSEUM,OH,4,TRUE,2013,0
TRUMBULL COUNTY ANTIQUE STEAM & POWER ASSOCIATION,TRUMBULL COUNTY ANTIQUE STEAM & POWER ASSOC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,TRUE,2013,23701
TRUMBULL COUNTY HISTORICAL SOCIETY,TRUMBULL COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,25595
TUSCARAWAS COUNTY HISTORICAL ASSOCIATION,TUSCARAWAS COUNTY HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
TUSCARAWAS VALLEY PIONEER POWER ASSOCIATION,TUSCARAWAS VALLEY PIONEER POWER ASSOCIATION INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,23514
UKRAINIAN MUSEUM-ARCHIVE,UKRAINIAN MUSEUM-ARCHIVE INC,GENERAL MUSEUM,OH,4,TRUE,2013,276588
UKRANIAN MUSEUM-ARCHIVES,UKRAINIAN MUSEUM-ARCHIVE INC,GENERAL MUSEUM,OH,4,TRUE,2013,276588
ULTIMATE SACRIFICE MEMORIAL,USU WRIGHT FLYER OF OHIO,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,TRUE,2013,0
UNION COUNTY HISTORICAL SOCIETY,UNION COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,196834
UNION TOWNSHIP HISTORICAL SOCIETY,UNION TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,2,FALSE,2013,24844
UNIOPOLIS HISTORICAL SOCIETY,UNIOPOLIS HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
UNITED STATES AVIATION MUSEUM,UNITED STATES AVIATION MUSEUM,HISTORY MUSEUM,OH,4,TRUE,2013,0
USU WRIGHT FLYER OF OHIO,USU WRIGHT FLYER OF OHIO,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,TRUE,2013,0
UTICA HISTORICAL SOCIETY,UTICA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,17295
VAN WERT COUNTY HISTORICAL SOCIETY,VAN WERT COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
VASELINE GLASS COLLECTORS,VASELINE GLASS COLLECTORS INC,GENERAL MUSEUM,OH,4,TRUE,2013,0
VERMILION AREA ARCHIVAL SOCIETY,VERMILION AREA ARCHIVAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
VERMILION NEWS PRINT SHOP MUSEUM,VERMILION NEWS PRINT SHOP MUSEUM,HISTORY MUSEUM,OH,4,TRUE,2013,0
VERSAILLES AREA HISTORICAL SOCIETY,VERSAILLES AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,42573
VIETNAM TRAVELING WALL,VIETNAM TRAVELING WALL,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
VIETNAM VETERANS MEMORIAL OF LORAIN COUNTY,VIETNAM VETERANS MEMORIAL COMMITTEE OF LORAIN COUNTY,HISTORIC PRESERVATION,OH,4,FALSE,2013,1375
VILLAGE HISTORICAL SOCIETY,VILLAGE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
VINTON COUNTY HISTORICAL AND GENEALOGICAL SOCIETY,VINTON COUNTY HISTORICAL AND GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WAR VET MUSEUM,WAR VET MUSEUM,GENERAL MUSEUM,OH,4,TRUE,2013,0
WARREN COUNTY HISTORICAL SOCIETY,WARREN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,1591839
WASHINGTON COUNTY HISTORICAL SOCIETY OF OHIO,WASHINGTON COUNTY HISTORICAL SOCIETY OF OHIO,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WAYNE TOWNSHIP-HUBER HEIGHTS HISTORICAL SOCIETY,WAYNE TOWNSHIP-HUBER HEIGHTS HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WAYNESBURG AREA HISTORICAL SOCIETY,WAYNESBURG AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WEHRLE ART GALLERY,OHIO DOMINICAN UNIVERSITY,ART MUSEUM,OH,4,TRUE,2013,52599724
WEITKAMP OBSERVATORY AND PLANETARIUM,OTTERBEIN UNIVERSITY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,TRUE,2013,383883888
WELSH AMERICAN HERITAGE MUSEUM,WELSH AMERICAN HERITAGE MUSEUM INC,GENERAL MUSEUM,OH,4,TRUE,2013,0
WESCOTT HOUSE FOUNDATION,WESTCOTT HOUSE FOUNDATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,1218276
WEST LIBERTY HISTORICAL SOCIETY,WEST LIBERTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,69692
WEST SALEM HISTORICAL SOCIETY,WEST SALEM HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WESTCOTT HOUSE,WESTCOTT HOUSE FOUNDATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,1218276
WESTERN RESERVE FIRE MUSEUM AT CLEVELAND,WESTERN RESERVE FIRE MUSEUM AT CLEVELAND INC,GENERAL MUSEUM,OH,4,TRUE,2013,203657
WESTERN RESERVE HISTORICAL SOCIETY,WESTERN RESERVE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,5935068
WESTLAKE HISTORICAL SOCIETY,WESTLAKE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WESTPARK CLEVELAND POLICE & FIREFIGHTERS MEMORIAL WALKWAY,WESTPARK CLEVELAND POLICE & FIREFIGHTERS MEMORIAL WALKWAY,HISTORIC PRESERVATION,OH,4,FALSE,2013,19703
WIDENER UNIVERSITY ART COLLECTION,WIDENER UNIVERSITY,ART MUSEUM,OH,2,TRUE,2013,808794356
WILDERNESS CENTER,WILDERNESS CENTER INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,4275289
WILDWOOD MANOR HOUSE VOLUNTEERS,WILDWOOD MANOR HOUSE,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WILLIAMS COUNTY HISTORICAL SOCIETY,WILLIAMS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,22285
WINDHAM HISTORICAL SOCIETY,WINDHAM HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WINDSOR HISTORICAL SOCIETY,WINDSOR HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WINESBURG HISTORICAL SOCIETY,WINESBURG HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WOLCOTT HOUSE MUSEUM,WOLCOTT HOUSE MUSEUM GUILD,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WOOD COUNTY HISTORICAL SOCIETY,WOOD COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,303308
WOODLAND ARBORETUM,WOODLAND ARBORETUM FOUNDATION,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,13694
WOODVILLE HISTORICAL SOCIETY,WOODVILLE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
WORTHINGTON HISTORICAL SOCIETY,WORTHINGTON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,87451
WRIGHT SEAPLANE BASE,THE WRIGHT SEAPLANE BASE INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,1509
WYANDOT COUNTY HISTORICAL SOCIETY,WYANDOT COUNTY ARCHAEOLOGICAL & HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,88691
WYOMING HISTORICAL SOCIETY,WYOMING HISTORICAL SOCIETY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,0
XAVIER UNIVERSITY ART GALLERY,XAVIER UNIVERSITY,ART MUSEUM,OH,4,TRUE,2013,223737076
YELLOW SPRINGS HISTORICAL SOCIETY,YELLOW SPRINGS HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
AMERICAN BANJO MUSEUM,AMERICAN BANJO MUSEUM INC,HISTORY MUSEUM,OK,5,TRUE,2013,391684
AMERICAN INDIAN CULTURAL CENTER,AMERICAN INDIAN CULTURAL CENTER FOUNDATION,GENERAL MUSEUM,OK,5,TRUE,2013,909421
AMERICAN PIGEON MUSEUM & LIBRARY,AMERICAN HOMING PIGEON INSTITUTE,GENERAL MUSEUM,OK,5,TRUE,2013,81832
ANADARKO BASIN MUSEUM OF NATURAL HISTORY,ANADARKO BASIN MUSEUM OF NATURAL HISTORY INC,NATURAL HISTORY MUSEUM,OK,5,TRUE,2013,0
ANADARKO HERITAGE MUSEUM,ANADARKO HERITAGE MUSEUM INC,GENERAL MUSEUM,OK,5,TRUE,2013,0
ARBUCKLE HISTORICAL SOCIETY,ARBUCKLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
ARBUCKLE HISTORICAL SOCIETY OF MURRAY COUNTY,ARBUCKLE HISTORICAL SOCIETY OF MURRAY COUNTY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
ARTIST INCUBATION,ARTIST INCUBATION INC,ART MUSEUM,OK,5,TRUE,2013,75181
ATALOA LODGE MUSEUM,BACONE BAPTIST CHURCH,GENERAL MUSEUM,OK,5,TRUE,2013,20587408
ATOKA COUNTY HISTORICAL SOCIETY,ATOKA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,45424
ATOKA COUNTY MUSEUM,ATOKA COUNTY HISTORICAL SOCIETY,GENERAL MUSEUM,OK,5,TRUE,2013,45424
BIXBY HISTORICAL SOCIETY,BIXBY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
BLANCHARD HISTORICAL SOCIETY,BLANCHARD HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
BONEBRAKE HARDWARE MUSEUM,BONEBRAKE HARDWARE MUSEUM TRUST,GENERAL MUSEUM,OK,5,TRUE,2013,0
BRISTOW HISTORICAL SOCIETY,BRISTOW HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
BROKEN ARROW HISTORICAL SOCIETY,BROKEN ARROW HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,68321
CHELSEA AREA HISTORICAL SOCIETY,CHELSEA AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,28256
CHEROKEE NATIONAL HISTORICAL SOCIETY,CHEROKEE NATIONAL HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,1164071
CHEROKEE STRIP HISTORICAL SOCIETY,CHEROKEE STRIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,48599
CHEROKEE STRIP MUSEUM ASSOCIATION,CHEROKEE STRIP MUSEUM ASSOCIATION,GENERAL MUSEUM,OK,5,TRUE,2013,75267
CHESTER HISTORICAL SOCIETY OF OKLAHOMA,CHESTER HISTORICAL SOCIETY OF OKLAHOMA,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
CHISHOLM TRAIL MUSEUM,CHISHOLM TRAIL MUSEUM INC,HISTORY MUSEUM,OK,5,TRUE,2013,199714
CHOCTAW COUNTY GENEALOGY ASSOCIATION,CHOCTAW COUNTY GENEALOGY ASSOCIATION,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
CHOCTAW COUNTY HISTORICAL SOCIETY,CHOCTAW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
COTTON COUNTY MUSEUM,COTTON COUNTY MUSEUM ASSOCIATION,GENERAL MUSEUM,OK,5,TRUE,2013,0
COWBOY HALL OF FAME AFFILIATED FUND,COWBOY HALL OF FAME AFFILIATED FUND INC,GENERAL MUSEUM,OK,5,TRUE,2013,57523
CREEK COUNCIL HOUSE MUSEUM ASSOCIATION,CREEK COUNCIL HOUSE MUSEUM ASSOCIATION,GENERAL MUSEUM,OK,5,TRUE,2013,-15060
DELAWARE COUNTY HISTORICAL SOCIETY,DELAWARE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
DREAMER CONCEPTS FOUNDATION,DREAMER CONCEPTS FOUNDATION,GENERAL MUSEUM,OK,5,TRUE,2013,49266
DURANT HISTORICAL SOCIETY,DURANT HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,43290
FIVE CIVILIZED TRIBES MUSEUM AND CENTER,FIVE CIVILIZED TRIBES MUSEUM AND CENTER,GENERAL MUSEUM,OK,5,TRUE,2013,179843
FRIENDS OF PETER CONSER HISTORICAL SITE,HEAVENER HISTORIC SITES SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
GENE AUTRY MUSEUM,GENE AUTRY OKLAHOMA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
GENE AUTRY OKLAHOMA HISTORICAL SOCIETY,GENE AUTRY OKLAHOMA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
GEOSCIENCE CENTER,TULSA GEOLOGICAL SOCIETY FOUNDATION,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OK,5,TRUE,2013,24007
GLENN POOL OIL FIELD EDUCATION CENTER,GLENN POOL OIL FIELD EDUCATIONCENTER INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,52644
GRADY COUNTY HISTORICAL SOCIETY,GRADY COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,145552
GREATER SOUTHWEST HISTORICAL MUSEUM,GREATER SOUTHWEST HISTORICAL MUSEUM,HISTORY MUSEUM,OK,5,TRUE,2013,303627
GUTHRIE GUNFIGHTERS,GUTHRIE GUNFIGHTERS INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
HARMON COUNTY HISTORICAL SOCIETY,HARMON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
HARPER COUNTY HISTORICAL SOCIETY,HARPER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
HELENA HISTORICAL SOCIETY,HELENA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,7183
HENRYETTA HISTORICAL SOCIETY,HENRYETTA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
HENRYETTA TERRITORIAL MUSEUM,HENRYETTA TERRITORIAL MUSEUM,GENERAL MUSEUM,OK,5,TRUE,2013,0
HISTORIC FORT RENO,HISTORIC FORT RENO INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,70831
HISTORICAL ASSOCIATION OF THE LAWTON RANGERS,HISTORICAL ASSOCIATION OF THE LAWTON RANGERS INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
HISTORY OF COLONIAL WILLIAMSBURG,TEACHING EARLY AMERICAN CULTURE & HISTORY FOUNDATION,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
INTERNATIONAL GYMNAST HALL OF FAME,INTERNATIONAL GYMNAST HALL OF FAME,GENERAL MUSEUM,OK,5,TRUE,2013,86937
JACKSON COUNTY HISTORICAL SOCIETY,JACKSON COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
JAILHOUSE MUSEUM,JAILHOUSE MUSEUM INC,HISTORY MUSEUM,OK,2,TRUE,2013,0
JOHN HOPE FRANKLIN CENTER FOR RECONCILIATION,JOHN HOPE FRANKLIN CENTER FOR RECONCILIATION INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,152473
JOHNSTON COUNTY HISTORICAL SOCIETY,JOHNSTON COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
KAW CITY MUSEUM,KAW CITY MUSEUM INC,HISTORY MUSEUM,OK,5,TRUE,2013,0
KENTON MUSUEM,KENTON MUSUEM INCORPORATED,HISTORY MUSEUM,OK,5,TRUE,2013,0
KREBS HISTORICAL,KREBS HISTORICAL INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
LAVERNE COMMUNITY MUSEUM,LAVERNE COMMUNITY MUSEUM,GENERAL MUSEUM,OK,5,TRUE,2013,0
LEHIGH HISTORICAL SOCIETY,LEHIGH HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,220
LENDONWOOD GARDENS,LENDONWOOD GARDENS INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OK,5,FALSE,2013,52432
LINCOLN COUNTY HISTORICAL MUSEUM,LINCOLN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,21832
LINCOLN COUNTY HISTORICAL SOCIETY,LINCOLN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,21832
LINDSAY COMMUNITY HISTORICAL SOCIETY,LINDSAY COMMUNITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
LOVE COUNTY MILITARY MUSEUM,LOVE COUNTY MILITARY MUSEUM INC,HISTORY MUSEUM,OK,5,TRUE,2013,0
MAJOR COUNTY HISTORICAL SOCIETY,MAJOR COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,52663
MANSION,FRIENDS OF THE MANSION INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,344307
MARLAND MUSEUM AND ESTATE,MARLAND ESTATE FOUNDATION,HISTORIC PRESERVATION,OK,5,FALSE,2013,103427
MARSHALL COUNTY GENEALOGY HISTORIC SOCIETY,MARSHALL CO OF OK GENEALOGY HISTORIC SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
MC CURTAIN COUNTY VETERAN'S,MCCURTAIN MEMORIAL HOSPITAL FOUNDATION INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,242541
MCCLAIN COUNTY HISTORICAL SOCIETY,MCCLAIN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
MCCURTAIN COUNTY HISTORICAL SOCIETY,MCCURTAIN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
MCCURTAIN COUNTY VETRANS MEMORIAL MUSEUM,MCCURTAIN COUNTY VETRANS MEMORIAL MUSEUM INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,20289
MEDICINE PARK MUSEUM OF NATURAL SCIENCE,MEDICINE PARK MUSEUM OF NATURAL SCIENCE INC,NATURAL HISTORY MUSEUM,OK,5,TRUE,2013,359550
MEEKER HISTORICAL SOCIETY,MEEKER HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
MINCO HISTORICAL SOCIETY,MINCO HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
MORRIS LIONS CLUB LIBRARY-MUSEUM TRUST,MORRIS LIONS CLUB LIBRARY-MUSEUM TRUST,GENERAL MUSEUM,OK,5,TRUE,2013,0
MURRELL HOME,FRIENDS OF THE MURRELL HOME,GENERAL MUSEUM,OK,5,TRUE,2013,0
MUSKOGEE ARTS & SCIENCE CENTER,MUSKOGEE ARTS & SCIENCE CENTER INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OK,5,TRUE,2013,0
NATIONAL INDIAN MONUMENT AND INSTITUTE,NATIONAL INDIAN MONUMENT AND INSTITUTE INC,GENERAL MUSEUM,OK,5,TRUE,2013,76813
NATIONAL SOFTBALL HALL OF FAME,AMATEUR SOFTBALL ASSOCIATION OF AMERICA,GENERAL MUSEUM,OK,5,TRUE,2013,9744444
NATIONAL WEATHER MUSEUM AND SCIENCE CENTER,THE NATIONAL WEATHER MUSEUM AND SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OK,5,TRUE,2013,119115
NATIONAL WRESTLING HALL OF FAME,NATIONAL WRESTLING HALL OF FAME INC,GENERAL MUSEUM,OK,5,TRUE,2013,2085887
NEWKIRK COMMUNITY HISTORICAL SOCIETY,NEWKIRK COMMUNITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
NO MANS LAND HISTORICAL SOCIETY,NO MANS LAND HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,135687
NONA JEAN HULSEY ART GALLERY,OKLAHOMA CITY UNIVERSITY,ART MUSEUM,OK,5,TRUE,2013,78971620
NORTH TULSA HERITAGE FOUNDATION,NORTH TULSA HERITAGE FOUNDATION INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,616
NOWATA COUNTY HISTORICAL SOCIETY,NOWATA COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,242868
OKFUSKEE COUNTY HISTORICAL SOCIETY,OKFUSKEE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
OKLAHOMA BLACK MUSEUM,OKLAHOMA BLACK MUSEUM AND PERFORMING ARTS CENTER INC,ART MUSEUM,OK,5,TRUE,2013,0
OKLAHOMA CENTENNIAL BOTANICAL GARDEN,OKLAHOMA CENTENNIAL BOTANICAL GARDEN INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OK,5,FALSE,2013,5315792
OKLAHOMA CITY LODGE 36 MUSEUM & LIBRARY,OKLAHOMA CITY LODGE 36 MUSEUM & LIBRARY,GENERAL MUSEUM,OK,5,TRUE,2013,0
OKLAHOMA CITY MUSEUM OF ART,OKLAHOMA CITY MUSEUM OF ART,ART MUSEUM,OK,5,TRUE,2013,5491719
OKLAHOMA CITY NATIONAL MEMORIAL FOUNDATION,OKLAHOMA CITY NATIONAL MEMORIAL FOUNDATION,GENERAL MUSEUM,OK,5,TRUE,2013,4795806
OKLAHOMA HERITAGE ASSOCIATION,OKLAHOMA HERITAGE ASSOCIATION INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,2521615
OKLAHOMA INSTITUTE FOR CERAMIC ARTS,OKLAHOMA INSTITUTE FOR CERAMIC ARTS INC,ART MUSEUM,OK,5,TRUE,2013,300
OKLAHOMA MASONIC HISTORICAL MUSEUM,OKLAHOMA MASONIC HISTORICAL MUSEUM LTD,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
OKLAHOMA MUSEUM OF FLYING,OKLAHOMA MUSEUM OF FLYING INC,HISTORY MUSEUM,OK,5,TRUE,2013,41581
OKLAHOMA MUSIC HALL OF FAME & MUSEUM,OKLAHOMA MUSIC HALL OF FAME & MUSEUM INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,266653
OKLAHOMA N-RAIL,OKLAHOMA N-RAIL INC,GENERAL MUSEUM,OK,5,TRUE,2013,0
OKLAHOMA STEAM THRESHERS ASSOCIATION,OKLAHOMA STEAM THREASHING AND GAS ENGINE ASSOCIATION INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,40909
OKLAHOMA WONDERTORIUM,OKLAHOMA WONDERTORIUM LTD,CHILDREN'S MUSEUM,OK,5,TRUE,2013,323254
OKMULGEE COUNTY MULTI-CULTURAL HERITAGE ASSOCIATION,OKMULGEE COUNTY MULTI-CULTURAL HERITAGE ASSOCIATION,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
ON THE CHISHOLM TRAIL ASSOCIATION HERITAGE CENTER,CHISHOLM TRAIL HERITAGE CENTER ASSOCIATION,HISTORIC PRESERVATION,OK,5,FALSE,2013,103993
OOLAGAH HISTORICAL MUSEUM,OOLAGAH HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
OOLAGAH HISTORICAL SOCIETY,OOLAGAH HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
OSAGE COUNTY HISTORICAL SOCIETY,OSAGE COUNTY HISTORICAL SOCIETY-MUSEUM,HISTORIC PRESERVATION,OK,5,FALSE,2013,424498
OSAGE COUNTY HISTORICAL SOCIETY-MUSEUM,OSAGE COUNTY HISTORICAL SOCIETY-MUSEUM,HISTORIC PRESERVATION,OK,5,FALSE,2013,424498
OSAGE TRIBAL MUSEUM,OSAGE TRIBAL MUSEUM,GENERAL MUSEUM,OK,5,TRUE,2013,212249
OSCAR JACOBSON FOUNDATION,THE OSCAR JACOBSON FOUNDATION,GENERAL MUSEUM,OK,5,TRUE,2013,43661
OTTAWA COUNTY HISTORICAL SOCIETY,OTTAWA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
OWASSO HISTORICAL SOCIETY,OWASSO HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
OWENS ARTS PLACE MUSEUM,OWENS ARTS PLACE MUSEUM INC,ART MUSEUM,OK,5,TRUE,2013,0
PAWNEE COUNTY HISTORICAL MUSEUM,PAWNEE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
PAYNE COUNTY AND CENTRAL OKLAHOMA MUSEUM ASSOCIATION,PAYNE COUNTY AND CENTRAL OKLAHOMA MUSEUM ASSOCIATION INC,HISTORY MUSEUM,OK,5,TRUE,2013,0
PIEDMONT HISTORICAL SOCIETY,PIEDMONT HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
PIONEER WOMAN MUSEUM,PIONEER WOMAN MUSEUM ADVISORY BOARD INC,GENERAL MUSEUM,OK,5,TRUE,2013,0
PITTSBURG COUNTY GENEALOGICAL & HISTORICAL SOCIETY,PITTSBURG COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
PLAINS INDIANS & PIONEERS HISTORICAL FOUNDATION,PLAINS INDIANS & PIONEERS HISTORICAL FOUNDATION,HISTORY MUSEUM,OK,5,TRUE,2013,303627
PORTSMOUTH AREA MUSEUMS,PORTSMOUTH AREA MUSEUMS,GENERAL MUSEUM,OK,1,TRUE,2013,0
PRAGUE HISTORICAL SOCIETY,PRAGUE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
PRAIRIE HOUSE FOUNDATION,PRAIRIE HOUSE FOUNDATION,HISTORIC PRESERVATION,OK,5,FALSE,2013,0
PRESERVING OKLAHOMAS LEGACY INSTITUTE,PRESERVING OKLAHOMAS LEGACY INSTITUTE,HISTORIC PRESERVATION,OK,5,FALSE,2013,42401
PRICE TOWER ARTS CENTER,PRICE TOWER ARTS CENTER INC,ART MUSEUM,OK,5,TRUE,2013,1182843
